"
date","social payments
","buy a car
","Unemployment
","food
","mexico
","fitness club
","vacation
","netflix
","depression
","doctor
","fox news
","sex
","iphone
","find job
","food near me
","insurance
","education
","restaurants around
","petrol price
","rent flat
","children names
","amazon
","good restaurants
","diet
","credit cards
","USA
","travel
","IT
","bitcoin
","anton
","alcohol
","best films
","books
","imagine dragons
","stocks
","harry potter
","online courses
","wedding dress
","clothes
","cheap clothes
","order food
","delivery
","food delivery
","paid jobs
","best banks
","Standford
","Excel
","Facebook
","Trump
","Elon Musk
","car
","loans
","cats
","dogs
","tinder
","bbc
","late night show
","presents
","recipies
","dairy
","walmart
","best songs
","McDonald's
","buy food
","Starbucks
","Taco Bell
","Wendy's
","a
","data science
","news
","booking
","order online
","beauty salon
","GDP
","Inflation
"
2008-08-01,14,41,6.1,40,46,49,61,16,39,39,25,81,27,79,0,73,53,36,24,46,42,17,28,49,82,79,54,29,0,11,34,50,65,0,17,12,55,23,73,60,17,15,17,49,43,53,66,15,1,0,63,18,42,39,1,71,16,27,43,25,23,59,26,37,20,14,14,40,4,45,40,13,59,14898.999,1.993810
2008-09-01,9,38,6.1,44,50,47,47,15,69,36,36,73,22,80,0,72,65,30,22,37,49,17,24,46,83,62,50,31,0,12,39,44,70,0,29,7,54,22,72,60,17,14,16,49,51,50,70,17,1,0,56,16,39,38,1,72,17,27,34,21,21,57,29,39,21,15,12,42,8,53,37,13,55,14898.999,1.330952
2008-10-01,12,37,6.5,45,51,42,45,17,82,37,40,76,20,84,0,78,62,38,35,34,51,17,23,48,79,62,48,32,0,13,43,63,68,0,45,7,49,24,79,66,17,15,16,55,42,63,74,18,1,0,55,15,40,39,1,68,25,31,41,22,24,58,55,44,23,18,17,44,7,51,36,14,51,14608.208,-0.027727
2008-11-01,9,43,6.8,47,50,42,45,20,72,37,37,74,21,74,0,65,54,30,26,32,53,20,23,45,75,59,48,34,0,12,44,51,71,0,30,9,48,20,77,66,21,15,18,50,34,59,63,22,1,0,55,13,43,41,1,75,18,47,45,19,37,65,36,51,29,14,13,44,6,49,38,15,52,14608.208,-1.398889
2008-12-01,9,48,7.3,46,50,49,53,23,62,38,25,77,21,73,0,69,47,40,19,33,52,27,25,44,79,57,51,33,0,11,42,71,82,0,25,9,46,19,82,61,23,16,19,44,36,40,59,24,1,0,59,15,44,42,1,64,20,76,42,19,46,73,27,50,25,13,11,44,6,48,39,17,50,14608.208,-0.240000
2009-01-01,15,46,7.8,47,55,67,75,25,67,42,30,73,18,100,0,76,59,34,18,45,50,21,31,65,69,62,58,35,0,11,42,77,76,1,23,7,63,27,71,61,20,15,20,58,38,49,69,29,1,0,59,16,42,46,1,70,18,29,36,19,25,70,29,49,25,15,13,47,7,47,44,16,51,14430.901,0.011500
2009-02-01,14,45,8.3,45,56,50,65,23,76,39,26,73,18,88,0,74,63,39,17,28,56,18,30,55,72,60,57,35,0,12,45,69,70,0,24,6,56,25,66,66,16,17,18,56,45,67,79,34,1,0,61,15,41,44,1,68,36,30,31,21,23,64,34,50,21,15,12,48,6,45,43,14,51,14430.901,0.582105
2009-03-01,16,49,8.7,44,63,48,70,23,78,41,26,76,19,88,0,79,65,34,12,39,52,17,29,55,76,60,59,35,0,12,48,60,71,0,32,9,57,24,71,64,17,15,18,49,47,54,76,37,1,0,64,15,43,45,1,67,46,26,32,24,25,66,37,49,19,15,13,53,6,45,41,16,53,14430.901,0.588636
2009-04-01,16,49,9.0,43,60,41,59,20,68,38,30,70,18,84,0,75,62,32,0,29,44,16,29,53,71,59,56,36,0,11,46,59,68,0,26,8,55,22,63,59,18,15,15,50,41,47,75,38,1,0,62,16,43,42,0,68,22,27,30,28,21,65,38,48,20,15,13,48,6,44,41,14,55,14381.236,0.747619
2009-05-01,14,51,9.4,42,55,47,64,21,57,40,23,78,21,88,0,70,58,41,0,41,47,17,33,55,72,52,57,35,0,15,45,62,67,0,24,10,62,25,63,61,18,16,16,58,48,45,67,39,1,0,64,16,45,43,0,61,29,29,27,30,23,73,34,48,20,16,13,50,5,43,42,16,56,14381.236,1.063000
2009-06-01,10,54,9.5,41,53,49,78,21,48,39,28,75,38,89,0,80,52,42,13,45,65,17,29,51,74,63,58,37,0,11,43,63,65,0,21,13,57,25,60,56,17,16,16,55,41,47,78,44,1,0,68,17,42,42,1,75,42,27,26,32,25,76,33,51,19,16,16,47,5,44,43,17,60,14381.236,1.525909
2009-07-01,9,59,9.5,40,55,44,82,26,47,40,25,78,28,90,0,82,48,44,20,53,65,18,30,53,76,64,58,36,0,11,40,56,68,0,17,42,58,24,65,65,15,16,17,58,50,40,75,48,1,0,72,18,41,45,1,65,25,24,26,30,26,75,36,53,22,20,15,45,3,42,39,17,56,14448.882,1.284091
2009-08-01,14,56,9.6,42,57,48,64,25,44,41,24,72,26,87,0,80,54,50,13,43,41,18,34,51,80,63,52,36,0,11,41,65,72,0,20,13,64,22,67,71,16,15,17,58,46,43,71,54,1,0,65,17,40,46,1,60,19,25,25,29,25,71,34,50,20,14,13,46,7,41,42,16,59,14448.882,1.281429
2009-09-01,10,41,9.8,44,58,41,47,24,51,40,25,73,26,86,0,79,62,46,18,53,43,17,32,46,68,63,47,36,0,12,44,56,73,0,22,8,61,23,67,69,20,15,17,56,45,50,82,56,1,0,59,14,38,42,1,61,30,26,23,25,25,74,34,50,20,15,13,51,10,44,44,17,54,14448.882,1.343333
2009-10-01,13,45,10.0,47,60,41,45,25,58,42,25,68,24,80,0,74,56,44,11,45,58,17,33,49,70,65,45,41,0,13,46,71,74,1,23,9,57,27,69,78,19,17,19,55,41,45,83,58,1,0,55,14,41,41,1,63,23,29,24,24,27,75,55,50,22,16,13,52,7,42,42,17,53,14651.248,1.500476
2009-11-01,10,41,9.9,48,55,41,46,28,63,41,25,76,23,67,0,69,58,43,15,43,55,23,33,46,73,64,44,42,0,13,46,62,77,0,20,9,54,28,66,65,20,16,18,49,35,60,77,61,1,0,52,13,44,45,1,59,33,45,28,21,45,81,37,54,22,15,12,53,8,41,41,19,51,14651.248,1.746316
2009-12-01,14,41,9.9,44,55,47,53,32,58,39,22,76,23,62,0,66,46,46,9,36,51,28,34,43,63,58,44,38,0,12,46,83,82,0,19,13,50,24,67,67,23,18,20,41,37,41,71,60,1,0,57,13,44,45,1,62,24,83,28,17,44,100,31,53,23,14,13,52,6,40,41,19,54,14651.248,1.908636
2010-01-01,14,44,9.8,46,63,58,74,36,59,49,26,70,23,84,0,73,57,39,7,42,48,20,37,65,68,61,53,41,0,14,43,87,78,0,22,9,70,29,64,68,21,17,20,57,45,41,80,66,1,0,56,15,42,45,1,71,54,25,23,20,27,91,38,53,23,25,13,53,7,44,45,19,53,14764.611,2.066316
2010-02-01,14,46,9.8,43,62,48,68,34,62,42,24,67,22,77,0,73,60,46,21,53,58,19,38,56,72,77,50,42,0,29,44,71,69,0,21,8,57,28,66,75,20,20,21,52,46,42,89,66,1,0,56,13,40,42,1,67,20,27,22,23,24,88,37,49,20,17,11,52,8,44,44,18,56,14764.611,1.947895
2010-03-01,14,48,9.9,45,71,44,66,36,64,44,24,68,23,74,0,76,62,47,24,59,54,18,36,56,63,61,53,41,0,16,42,74,66,0,24,9,61,24,68,62,17,16,18,55,45,47,90,64,1,0,59,14,38,40,1,63,22,26,19,26,25,83,40,50,22,17,12,55,6,42,45,17,56,14764.611,1.871739
2010-04-01,13,45,9.9,42,65,42,59,35,63,46,21,73,29,76,0,71,60,42,15,60,58,18,40,55,59,59,52,44,0,12,46,64,66,0,22,7,67,25,64,62,19,17,17,52,41,48,87,70,1,0,57,13,41,43,1,75,21,26,18,36,25,86,40,50,24,19,13,57,7,40,42,18,57,14980.193,1.960909
2010-05-01,9,47,9.6,44,81,47,68,39,58,45,22,82,26,79,0,68,56,50,15,57,51,19,40,55,56,66,54,42,0,11,43,70,66,0,20,8,63,27,72,58,21,18,18,57,41,38,91,73,1,0,58,13,41,43,0,80,19,30,19,32,26,93,39,53,24,18,13,55,6,41,47,18,59,14980.193,1.770500
2010-06-01,12,48,9.4,39,89,45,78,40,44,44,23,77,53,78,0,74,46,49,23,74,39,18,43,51,64,77,52,39,0,11,41,71,63,0,15,14,57,25,66,60,18,17,18,52,44,32,90,77,1,1,60,14,38,40,1,78,17,27,19,32,27,79,45,53,23,19,13,51,5,40,54,18,58,14980.193,1.651818
2010-07-01,13,49,9.4,40,59,42,68,43,41,41,21,93,54,75,0,68,41,54,44,62,34,19,43,48,60,57,48,42,0,10,42,67,58,0,15,16,47,32,66,62,15,16,18,52,43,28,73,86,1,0,62,15,42,46,1,61,16,23,19,32,28,81,47,54,25,21,18,49,4,39,44,17,59,15141.605,1.422381
2010-08-01,11,48,9.5,43,60,41,54,42,42,41,21,95,45,73,0,66,45,51,18,72,39,20,42,51,60,53,46,42,0,11,40,64,64,0,14,10,56,32,63,70,15,17,19,55,42,35,77,87,1,0,60,14,40,43,1,62,17,24,20,33,28,80,45,54,24,23,17,52,5,39,44,16,61,15141.605,1.336364
2010-09-01,11,44,9.5,43,64,39,40,44,45,40,22,86,39,76,0,65,52,43,16,67,46,21,36,49,53,54,40,43,0,12,41,65,64,0,17,10,46,23,63,61,18,16,20,49,35,44,87,94,1,0,56,12,36,39,1,61,16,25,18,28,26,77,43,54,26,20,17,55,8,41,39,15,51,15141.605,1.279048
2010-10-01,11,42,9.4,42,60,38,36,46,52,40,22,84,37,73,0,64,48,41,16,73,51,22,37,47,58,52,41,47,0,12,47,65,61,0,19,13,44,22,67,63,19,17,20,48,36,47,81,94,1,0,53,12,40,39,0,68,17,27,19,26,29,77,59,53,27,20,17,55,6,39,39,17,53,15309.471,1.507000
2010-11-01,10,44,9.8,45,55,38,38,49,55,40,24,84,37,60,0,60,48,47,15,68,54,30,38,43,56,53,39,45,0,11,46,61,68,0,19,40,43,23,62,68,22,17,20,47,36,43,79,97,1,0,52,12,38,39,1,69,22,41,19,23,47,77,44,59,31,19,17,55,7,40,37,18,53,15309.471,1.555500
2010-12-01,14,49,9.3,43,53,42,46,55,47,39,20,88,37,59,0,56,38,41,23,53,48,37,36,42,57,49,38,44,0,11,45,82,76,0,18,19,37,20,62,59,22,18,20,44,35,41,70,100,1,0,54,11,39,41,1,75,20,72,22,20,50,86,39,60,33,18,16,53,6,38,38,18,56,15309.471,1.729545
2011-01-01,15,55,9.1,48,45,61,70,71,58,45,27,75,47,77,0,72,51,44,23,41,57,32,46,73,62,56,48,52,0,11,47,92,80,1,24,12,53,34,62,68,23,19,24,55,43,50,73,86,1,0,60,14,42,44,1,64,21,28,20,26,34,95,48,65,38,34,18,56,9,48,33,18,61,15351.444,1.930500
2011-02-01,15,60,9.0,49,49,51,64,71,62,54,27,74,44,74,0,67,55,53,23,29,64,30,52,67,60,55,50,54,0,11,51,80,70,0,24,10,48,30,63,74,25,22,26,51,43,41,83,86,1,0,66,13,42,45,1,73,23,27,19,28,36,94,46,68,32,27,17,59,8,46,36,20,65,15351.444,2.011053
2011-03-01,13,59,9.0,49,48,46,60,67,63,52,30,71,42,75,0,70,54,52,31,31,59,29,47,65,60,60,49,52,0,10,49,70,69,0,25,11,50,29,62,69,20,18,23,51,38,43,80,82,2,0,68,13,41,46,1,86,17,24,18,33,33,89,50,66,33,28,19,59,7,50,34,18,65,15351.444,2.201739
2011-04-01,17,54,9.1,49,43,44,55,70,63,54,25,70,42,75,0,68,53,52,25,34,54,29,51,70,59,55,45,53,0,10,51,64,67,0,22,16,53,94,62,61,23,18,23,54,40,39,74,86,4,0,60,13,48,46,1,75,17,29,17,38,34,93,62,67,34,25,27,59,6,46,35,19,71,15557.535,2.311500
2011-05-01,12,59,9.0,48,45,47,58,72,60,55,29,72,41,80,0,68,52,51,42,33,62,31,49,69,62,59,48,54,1,10,50,61,70,0,19,13,53,49,61,60,21,20,22,55,40,36,72,86,3,0,65,13,46,46,1,73,21,28,18,38,35,93,52,66,37,26,30,60,7,44,38,20,70,15557.535,2.177619
2011-06-01,13,59,9.1,47,58,49,73,81,49,53,25,80,41,78,0,71,43,55,19,40,47,30,55,64,66,63,47,52,3,10,49,66,65,0,16,16,53,34,60,60,21,18,20,59,50,33,76,85,1,0,69,14,47,49,1,55,22,27,15,41,37,93,55,66,35,28,36,56,5,48,43,18,69,15557.535,1.955455
2011-07-01,21,64,9.0,49,46,46,69,88,47,46,27,80,43,80,0,69,38,58,18,34,48,33,60,62,67,67,47,51,1,9,50,65,68,0,17,56,49,37,60,75,20,19,24,55,45,35,73,95,1,0,70,15,48,52,1,62,19,23,17,42,41,94,58,65,33,27,35,55,4,44,45,19,73,15647.681,2.032000
2011-08-01,15,61,9.0,48,43,42,57,74,48,52,29,74,44,78,0,72,44,51,19,37,51,34,52,58,65,60,45,54,1,10,49,62,73,0,25,18,58,54,70,79,21,18,24,59,53,34,73,91,1,0,65,17,45,49,1,71,18,26,15,38,40,82,53,69,36,26,38,56,6,50,43,21,73,15647.681,1.769130
2011-09-01,16,55,9.0,51,45,42,42,68,54,52,26,76,50,78,0,70,48,55,48,28,49,36,47,58,63,60,40,52,1,11,51,58,73,0,18,12,45,33,68,71,21,19,24,59,44,40,85,93,1,0,63,15,44,51,1,64,18,26,15,32,39,85,55,62,37,26,40,61,10,46,39,19,66,15647.681,1.615714
2011-10-01,14,54,8.8,50,43,40,38,68,55,50,25,73,83,65,0,69,46,52,19,30,58,34,49,55,63,54,39,54,1,12,51,68,66,0,18,12,44,33,68,71,22,19,25,54,48,60,79,89,1,0,58,14,44,48,1,61,18,26,16,32,39,82,72,65,37,27,43,59,9,46,36,17,66,15842.267,1.696000
2011-11-01,13,55,8.6,53,41,43,39,62,58,47,25,73,55,62,0,63,46,50,35,32,59,46,48,58,66,56,38,57,0,11,50,61,68,0,18,16,44,34,70,76,23,19,24,53,40,56,73,88,1,0,62,13,45,47,1,61,18,52,18,28,66,85,53,68,44,24,38,65,8,43,34,18,65,15842.267,1.761000
2011-12-01,15,57,8.5,51,40,48,50,73,53,47,23,77,59,61,0,59,37,51,12,26,50,57,50,51,63,57,38,64,0,10,50,81,78,0,18,14,41,28,67,73,25,22,27,48,39,38,62,89,1,0,58,13,47,50,1,59,18,94,18,24,64,91,53,72,45,24,40,60,6,41,30,19,68,15842.267,1.669524
2012-01-01,17,56,8.3,51,45,64,62,76,58,49,27,73,53,84,0,70,51,51,12,38,59,46,51,80,62,57,48,58,1,11,52,87,75,0,19,11,56,40,67,72,23,21,31,61,45,46,75,90,1,0,62,15,48,52,1,67,21,24,17,31,42,87,59,68,39,29,30,64,9,46,39,19,66,16068.824,1.757000
2012-02-01,14,59,8.3,50,43,51,58,66,60,47,26,70,46,69,0,69,48,52,18,26,63,40,58,69,56,55,44,55,0,11,52,68,67,1,22,8,49,32,63,74,24,22,31,48,40,38,80,90,1,0,66,12,46,48,1,61,24,26,14,32,42,87,56,70,37,28,17,65,8,45,37,19,69,16068.824,1.945500
2012-03-01,16,59,8.2,49,49,45,55,64,60,47,25,73,47,68,0,66,46,54,29,29,55,38,50,66,58,56,41,56,0,9,51,61,64,3,20,8,50,31,64,77,23,20,29,50,37,37,72,83,1,1,64,13,47,46,0,57,20,22,13,42,38,76,55,66,36,32,19,61,8,43,37,17,70,16068.824,2.045909
2012-04-01,14,58,8.2,51,44,42,53,63,65,47,25,75,45,71,0,65,47,55,23,38,53,38,55,68,63,53,43,58,0,10,55,65,64,5,18,8,54,33,63,74,24,21,30,64,40,39,75,85,1,2,65,15,48,52,1,58,21,23,13,39,38,84,58,65,35,30,21,65,7,43,38,18,67,16207.130,1.952381
